player_id,name,nationality,club,league,season,era,positions,goals,npxG,shots,shots_on_target,xG_per_shot,big_chances,assists,xA,key_passes,through_balls,chances_created,progressive_passes,progressive_carries,carries_into_box,passes_into_box,touches,possession_won,possession_lost,tackles,interceptions,blocks,clearances,pressures,counterpressures,saves,save_percentage,goals_prevented,possession_value,ball_progression_value,attacking_value,defensive_value,minutes,position_role,position_group,attack_score,creation_score,progression_score,defense_score,goalkeeper_score,attack_norm,creation_norm,progression_norm,defense_norm,goalkeeper_norm,AttackIoG,CreationIoG,ProgressionIoG,DefensiveIoG,GoalkeeperIoG,iog_raw,iog,position_percentile,rank_tier
3639,Georges-Kévin Nkoudou Mbida,,Cameroon,African Cup of Nations,2023,2020s,['LM' 'LW'],0,0.455457451,6,0,0.07590957516666667,0,3,0.0,0,0,125,0,0,11,3,0,0,39,0,0,4,1,38,0,0,0.0,0.0,-23.4,17.9,0.5920946863000001,23.9,98,WINGER,WINGER,1.0020063922,145.0,21.200000000000003,27.8,0.0,-0.3843948731584568,1.1649506271583663,-0.06370811889363666,-0.005691726540981186,-0.9171109372850345,9.368808530401376,35.60677897279815,18.873419147356994,28.273396314850892,10.119642522302302,0.19554996054690996,70.6896551724138,70.30497592295345,Top 75%
182573,Ibrahim Kone,,Guinea,African Cup of Nations,2023,2020s,['GK'],0,0.0,0,0,0.0,0,0,0.0,0,0,169,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0.0,0.0,-29.4,0.0,0.0,0.0,97,GK,GK,0.0,185.9,0.0,0.0,0.0,-0.24833224525713826,1.1833667451690204,0.0,-0.6396021490668314,0.0,10.869307201681378,35.83461118264123,19.66668577290822,17.779902127196255,26.095267876832047,-0.09594032236002471,61.29032258064516,12.025316455696203,Top 25%
4267,Mouctar Diakhaby,,Guinea,African Cup of Nations,2023,2020s,['CB'],0,0.11709414200000001,2,0,0.058547071000000006,0,0,0.0,0,0,184,0,0,1,0,0,2,18,0,2,9,21,21,0,0,0.0,0.0,-9.2,1.3,0.1522223846,40.800000000000004,98,CB,CB,0.3044447692,202.4,1.6,45.6,0.0,-0.39625999302733317,0.4369046244450844,-0.07984673519595155,0.37114110587389715,-0.39056257428244795,9.237959987546983,26.599868310647373,18.67246790413198,34.51133308974546,19.291858266749205,0.18823038757343066,63.23529411764706,62.35294117647059,Top 75%
47351,Morgan Guilavogui,,Guinea,African Cup of Nations,2023,2020s,['RM' 'RW'],0,1.1419245630000001,6,0,0.19032076050000002,0,1,0.0,0,0,105,0,0,22,22,0,2,31,0,2,10,1,69,0,3,100.0,0.0,-16.999999999999996,55.0,1.4845019319000001,47.8,95,WINGER,WINGER,2.5122340386000004,118.00000000000001,61.6,55.4,187.5,0.19387393318297158,0.742499561455791,1.6561175054332007,1.2424337319251377,1.1287519228123502,15.745956972567976,30.380489708475444,40.287962430670774,48.93435530601483,45.75757600548403,0.8495626832769945,85.34482758620689,84.91171749598716,Top 90%
131849,Antoine Conte,,Guinea,African Cup of Nations,2023,2020s,['RB'],0,0.0,0,0,0.0,0,0,0.0,0,0,47,0,0,1,1,0,3,8,0,3,2,1,22,0,0,0.0,0.0,-2.3999999999999995,2.5,0.0,17.5,97,FB,FB,0.0,51.7,2.8,20.7,0.0,-0.45560321209941645,-0.7116365031380776,-0.528618105317736,-0.5186028147610072,-0.35856858280031795,8.58352296291653,12.390866009426805,13.08455608688216,19.78287568012986,19.849177998457595,-0.5544149438651172,34.177215189873415,33.6734693877551,Top 50%
39559,Aguibou Camara,,Guinea,African Cup of Nations,2023,2020s,['CAM' 'CM' 'LM' 'LW' 'RM' 'RW'],1,0.49312263450000005,5,0,0.09862452690000001,0,0,0.0,0,0,167,0,0,8,9,0,5,35,0,5,15,3,115,0,0,0.0,0.0,-17.0,21.2,2.44105942485,81.2,98,WINGER,WINGER,3.6045947012800004,183.70000000000002,23.6,94.5,0.0,0.612140740844754,1.7704638213320578,0.03845973997726452,3.0106114647521403,-0.9171109372850345,20.358603360613756,43.09779358499403,20.145570233494446,78.20404721016376,10.119642522302302,0.9074569009260676,89.65517241379311,89.24558587479936,Top 90%
39073,Moriba Kourouma Kourouma,,Guinea,African Cup of Nations,2023,2020s,['CDM'],0,0.21736466200000001,3,0,0.07245488733333334,0,0,0.0,0,0,105,0,0,5,5,0,4,13,0,4,3,0,29,0,0,0.0,0.0,-4.6,12.5,0.2825740606,22.3,94,CDM,CDM,0.5216751888000001,115.50000000000001,14.0,26.4,0.0,0.05839013678390409,0.3662592537724506,2.835902541614993,-0.04270687023130853,-0.38185977859659026,14.251841655140673,25.725889825810444,54.97814808958592,27.66066274656221,19.44345672421158,1.036261043216982,89.0909090909091,87.71929824561403,Top 90%
8454,Mohamed Bayo,,Guinea,African Cup of Nations,2023,2020s,['ST'],3,1.769741011,9,0,0.1966378901111111,0,0,0.0,0,0,65,0,0,6,5,0,0,24,0,0,5,2,48,0,2,100.0,0.0,-14.399999999999999,13.8,7.7006633143,30.8,98,ST,ST,11.275447490133333,71.5,15.600000000000001,35.8,185.0,1.7132039945821396,0.8685358161850824,-0.13295618718101662,0.6880475045874389,0.8719289604870973,32.501129010099426,31.939728111417224,18.011171408603598,39.75727216056979,41.28384522576531,1.1738550982186668,89.1891891891892,88.65030674846625,Top 90%
7360,Julian Jeanvier,,Guinea,African Cup of Nations,2023,2020s,['CB'],0,0.25297378800000003,4,0,0.06324344700000001,0,0,0.0,0,0,182,0,0,1,2,0,5,21,0,5,1,24,23,0,0,0.0,0.0,-8.6,3.7,0.32886592440000006,40.1,98,CB,CB,0.5818397124000001,200.20000000000002,4.0,46.3,0.0,-0.29431895211687165,0.4144036151442773,0.7774550532237393,0.40386256658809866,-0.39056257428244795,10.362165794787353,26.321500487975037,29.347228179413744,35.05299078397914,19.291858266749205,0.42849664123212966,73.52941176470588,72.6470588235294,Top 75%
132711,Sekou Oumar Sylla,,Guinea,African Cup of Nations,2023,2020s,['LB' 'LM' 'LW'],0,0.3672732534,4,0,0.09181831335,0,0,0.0,0,0,51,0,0,4,3,0,0,11,0,0,6,2,36,0,1,100.0,0.0,-6.6,8.8,0.47745522942,25.8,96,WINGER,WINGER,0.84472848282,56.1,10.0,29.599999999999998,182.5,-0.4446168596502596,-0.22600862250678028,-0.5404914602911759,0.0757077598807221,1.07419557987642,8.704680458596606,18.398737654343016,12.93671407871555,29.62085016210071,44.80723111259919,-0.3817805377229416,39.6551724137931,39.1653290529695,Top 50%
24670,Joseph Fabrice Ondoa Ebogo,,Cameroon,African Cup of Nations,2023,2020s,['GK'],0,0.0,0,0,0.0,0,0,0.0,0,0,64,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0.0,0.0,-14.399999999999999,0.0,0.0,0.5,97,GK,GK,0.0,70.4,0.0,0.6,0.0,-0.24833224525713826,-0.47639689909519084,0.0,0.3045724519365864,0.0,10.869307201681378,15.301097079878023,19.66668577290822,33.40938278517751,26.095267876832047,0.04568586779048796,80.64516129032258,77.21518987341773,Top 90%
10530,Jules Olivier Ntcham,,Cameroon,African Cup of Nations,2023,2020s,['CDM' 'CM'],0,0.121409542,5,0,0.0242819084,0,1,0.0,0,0,164,0,0,7,5,0,2,24,0,2,5,5,41,0,0,0.0,0.0,-12.799999999999999,15.1,0.1578324046,32.4,100,CM,CM,0.27195737408,182.9,17.200000000000003,37.599999999999994,0.0,-0.31659586167215376,1.37499907538618,0.6761819409222302,0.4151664675088594,-0.5258463403529703,10.116496034446044,38.20536148112954,28.08621810017072,35.2401109422772,16.935281024643107,0.6847073161895834,83.33333333333334,82.48407643312102,Top 90%
189348,Frank Magri,,Cameroon,African Cup of Nations,2023,2020s,['RM' 'RW' 'ST'],1,0.556442506,6,0,0.09274041766666667,0,0,0.0,0,0,49,0,0,10,11,0,1,12,0,1,8,0,73,0,1,100.0,0.0,-6.3999999999999995,26.2,2.5233752578,45.7,101,ST,ST,3.7241735132000002,53.900000000000006,29.2,53.3,182.5,0.011239925515347499,0.34761431169535134,0.7336701520610505,1.6680535741438987,0.8446696689467318,13.731869121533927,25.49522675374692,28.80203705780162,55.979892312138006,40.809001658456026,0.2865387384736315,68.91891891891892,68.09815950920245,Top 75%
